,rssi_D1_1F_AP01,rssi_D1_1F_AP02,rssi_D1_1F_AP03,rssi_D1_1F_AP04,rssi_D1_1F_AP05,rssi_D1_1F_AP06,rssi_D1_1F_AP07,rssi_D1_1F_AP08,xr,yr,cur_eirp,floor
3712,-76.02140354587883,-85.90288973116479,-81.00453170115387,-83.92335679907633,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3713,-78.09788116013458,-87.03432668780238,-79.89745626366364,-83.02085290101266,-42.07220217931293,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3714,-73.07031484279494,-86.05112505921502,-80.99638916935528,-84.09569518231275,-41.912228947416835,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3715,-73.96842059312735,-87.00845224502827,-80.98177389583414,-83.03469326507697,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3716,-73.0618371038314,-88.0321878333708,-81.02186253553154,-83.00451894830587,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3717,-100.0,-100.0,-100.0,-100.0,-41.968510093475764,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3718,-73.96494580104499,-87.96290299234725,-80.00720074226989,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3719,-74.03042212997731,-88.99281712303419,-80.10245167073793,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3720,-73.03828167174413,-87.93355668370171,-79.97176588208424,-83.9959412871099,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3721,-100.0,-86.9918328156528,-80.91710103852714,-83.97834197883353,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3722,-72.9153501275877,-90.00769620803614,-80.9800602651735,-85.92004460585309,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3723,-72.9885541453056,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3724,-72.94988126931925,-90.08020298713387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3725,-72.98413980354377,-89.94023508130743,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3726,-72.99645479733407,-89.86035029797019,-80.95989049253548,-85.92339714437425,-42.005222734584095,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3727,-72.94289199241358,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3728,-100.0,-89.9781904563928,-81.05133479723413,-85.96592928286981,-41.97118184413079,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3729,-72.95588787935024,-89.92516374593625,-80.95061635737036,-86.02047589546665,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3730,-73.07178997487782,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3731,-72.98901406096923,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3732,-100.0,-100.0,-81.05243869670902,-86.06450708006204,-42.07485294504766,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3733,-73.00862684668246,-100.0,-80.9833502256205,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3734,-100.0,-100.0,-80.99403196427959,-85.97860857637315,-41.975071434648164,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3735,-100.0,-100.0,-81.00943532094243,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3736,-100.0,-100.0,-80.9722864495291,-86.10611447933722,-41.98944039778582,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3737,-73.0174257145921,-100.0,-80.97860628702844,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3738,-73.00674832919395,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3739,-100.0,-100.0,-80.92961827619592,-86.03685059087643,-41.948053540283794,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3740,-100.0,-100.0,-100.0,-100.0,-42.00265112782716,-100.0,-100.0,-100.0,47.11497625,1896.091034,9.0,1
3741,-100.0,-100.0,-100.0,-100.0,-29.972406377701706,-64.04047251288156,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3742,-100.0,-100.0,-100.0,-100.0,-30.005858191935587,-64.01596569468754,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3743,-100.0,-100.0,-100.0,-100.0,-29.93485788436308,-64.02363967600485,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3744,-100.0,-100.0,-100.0,-100.0,-30.015091168687828,-63.973476222054614,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3745,-100.0,-86.93505751241449,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3746,-100.0,-100.0,-100.0,-100.0,-29.992357243736517,-63.97047283233215,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3747,-100.0,-87.049134684064,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3748,-100.0,-87.05421823281678,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3749,-100.0,-86.93124299549459,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3750,-100.0,-100.0,-100.0,-100.0,-100.0,-63.89828675814612,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3751,-100.0,-87.07052797551326,-100.0,-100.0,-29.923805377505747,-63.9478387178822,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3752,-100.0,-100.0,-100.0,-100.0,-29.992458724315068,-63.92703297353996,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3753,-100.0,-86.9803636644945,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3754,-100.0,-84.97835775500087,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3755,-100.0,-100.0,-100.0,-100.0,-27.895739665423076,-62.07099078248616,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3756,-100.0,-84.96855690663962,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3757,-100.0,-83.97054032886145,-100.0,-100.0,-31.03601783097935,-61.04973550402927,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3758,-100.0,-86.93694218686413,-100.0,-100.0,-37.942270867824504,-61.04958799667262,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3759,-100.0,-100.0,-100.0,-100.0,-32.92077867843214,-62.99968213879021,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3760,-100.0,-86.97137262923168,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3761,-100.0,-85.97079254771283,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3762,-100.0,-87.99722546023433,-100.0,-100.0,-27.94296075324133,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3763,-100.0,-100.0,-100.0,-100.0,-100.0,-61.93539331815175,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3764,-100.0,-85.98733843773353,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3765,-100.0,-85.02525107895275,-100.0,-100.0,-28.1415773145533,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3766,-100.0,-85.96070575559449,-100.0,-100.0,-28.09212862910736,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3767,-100.0,-84.88168826311917,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3768,-100.0,-100.0,-100.0,-100.0,-28.024311880600806,-62.95242000198842,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3769,-100.0,-100.0,-100.0,-100.0,-29.09871122682689,-61.97982841628682,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3770,-100.0,-89.03751093000263,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3771,-100.0,-88.9825962906806,-100.0,-100.0,-37.96820988669676,-66.09368272927018,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3772,-100.0,-89.98034831365331,-100.0,-100.0,-37.94294397071438,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3773,-100.0,-86.99213334618436,-100.0,-100.0,-34.96183612160847,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3774,-100.0,-87.03352219363529,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3775,-100.0,-88.04323991185657,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3776,-100.0,-100.0,-100.0,-100.0,-100.0,-68.06437310519485,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3777,-100.0,-100.0,-100.0,-100.0,-35.97294081408963,-67.9710790704162,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3778,-100.0,-87.9717533713481,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3779,-100.0,-86.09881777562964,-100.0,-100.0,-37.044831994193636,-68.8676049599782,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3780,-100.0,-81.95564630256223,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3781,-100.0,-85.95026761193013,-100.0,-100.0,-41.05549162005719,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3782,-100.0,-100.0,-100.0,-100.0,-36.97067393679916,-68.98471061418056,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3783,-100.0,-88.06667958288769,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3784,-100.0,-84.95488082672604,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3785,-100.0,-88.95232775716183,-100.0,-100.0,-33.98924022153932,-70.04740193034284,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3786,-100.0,-100.0,-100.0,-100.0,-33.07478634052757,-69.93878423298061,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3787,-100.0,-100.0,-100.0,-100.0,-32.986907572246345,-69.0033736304701,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3788,-100.0,-100.0,-100.0,-100.0,-33.948700290389944,-70.03937960789106,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3789,-100.0,-85.93910836126227,-100.0,-100.0,-36.98840807027422,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3790,-100.0,-85.95532662473143,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3791,-100.0,-100.0,-100.0,-100.0,-38.12533777540918,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3792,-100.0,-90.94461893098999,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3793,-100.0,-100.0,-100.0,-100.0,-38.98557605165408,-69.93970866693886,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3794,-100.0,-100.0,-100.0,-100.0,-100.0,-72.00349907467579,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3795,-100.0,-86.10373003273548,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3796,-100.0,-88.00509564571026,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
3797,-79.90164633557238,-87.00081011908935,-91.99720308068446,-100.0,-100.0,-100.0,-100.0,-86.01399340026462,767.9742504,1886.667903,9.0,1
3798,-83.98513564959288,-86.94962939374818,-90.04690273247178,-100.0,-41.04433987083006,-100.0,-100.0,-86.03759818264253,767.9742504,1886.667903,9.0,1
3799,-80.03647879364281,-87.08893325825585,-90.04955489405114,-100.0,-41.017725052163,-100.0,-100.0,-86.94623880479426,767.9742504,1886.667903,9.0,1
3800,-80.94422522001443,-86.97466506326947,-91.04775209997534,-100.0,-40.96049909696533,-100.0,-100.0,-84.95844162089861,767.9742504,1886.667903,9.0,1
3801,-81.96384646197357,-86.99291596678326,-90.99492139295309,-100.0,-40.03179285436558,-100.0,-100.0,-86.0168643683892,767.9742504,1886.667903,9.0,1
3802,-79.96045635656262,-87.03346827468665,-91.99176152812431,-100.0,-39.920933856658905,-100.0,-100.0,-87.98998820761666,767.9742504,1886.667903,9.0,1
3803,-80.90400543974407,-86.96813936426067,-91.06099195594459,-100.0,-42.00667808258972,-70.99993585301802,-100.0,-88.00085587331391,767.9742504,1886.667903,9.0,1
3804,-79.97684695192594,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3805,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.03641498945727,767.9742504,1886.667903,9.0,1
3806,-100.0,-87.90607144028283,-90.02846580788824,-100.0,-40.968672787814306,-72.9778147797209,-100.0,-88.98622427457818,767.9742504,1886.667903,9.0,1
3807,-79.02922259550564,-86.88632304440344,-88.02150628639862,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3808,-77.07907716598064,-87.01311622258181,-87.98849306000807,-100.0,-41.92437534624389,-75.00644876664612,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3809,-100.0,-100.0,-100.0,-100.0,-40.07335245291917,-75.07244711739958,-100.0,-89.00482939446032,767.9742504,1886.667903,9.0,1
3810,-81.9835133905502,-86.065019706864,-87.03827106993013,-100.0,-40.02193320212851,-75.08619929886125,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3811,-100.0,-86.92083470031899,-86.00030438790628,-100.0,-38.99016087463556,-75.00990280863246,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3812,-100.0,-100.0,-100.0,-100.0,-39.9798207862058,-74.94764202135617,-100.0,-88.95823031174933,767.9742504,1886.667903,9.0,1
3813,-80.02314418223575,-85.98809311504341,-87.96553417677775,-100.0,-39.00996639651218,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3814,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.98034707698795,767.9742504,1886.667903,9.0,1
3815,-77.0400569282642,-85.93980746237571,-86.98402067314068,-100.0,-100.0,-100.0,-100.0,-89.0353150432242,767.9742504,1886.667903,9.0,1
3816,-79.98229459093514,-86.02959049695356,-89.0501279059109,-100.0,-36.93633454113069,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3817,-77.95962684411631,-86.07798411460375,-89.01895060921032,-100.0,-38.04760936833785,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3818,-80.09243434515807,-86.04679685627086,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3819,-100.0,-100.0,-100.0,-100.0,-38.91790558217886,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3820,-100.0,-100.0,-100.0,-100.0,-40.88213895238838,-77.0004275902447,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3821,-75.0303979437873,-87.9188268455225,-90.05276356935822,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3822,-73.99179497107232,-88.05996518771462,-89.01714222117198,-100.0,-38.89183292105516,-76.99238777253844,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3823,-74.98125878064143,-88.02216180744878,-89.1048247209997,-100.0,-37.982071348073,-77.01439157537457,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3824,-100.0,-100.0,-100.0,-100.0,-39.066141168328905,-77.12873071234326,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3825,-79.00430274238197,-100.0,-89.96582728942727,-100.0,-37.026004699868025,-77.00134584345882,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3826,-79.0792783598428,-87.98095560619603,-88.98153380807268,-100.0,-38.02516264148695,-76.01609872959213,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3827,-75.9914565125934,-88.9851583620404,-89.99483659461849,-100.0,-37.98526880365108,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3828,-78.97195060928854,-87.01867848486677,-92.97102585076843,-100.0,-37.94164752871839,-75.05648170891249,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3829,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.93340998874726,767.9742504,1886.667903,9.0,1
3830,-81.00682910792025,-87.03162678359824,-90.06093357829563,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3831,-100.0,-88.04327987545666,-89.0422168996576,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3832,-81.96477006412537,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3833,-83.04797926043916,-86.02730044223514,-88.98927138790363,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3834,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0791522347694,767.9742504,1886.667903,9.0,1
3835,-82.0423382695156,-83.9886460035905,-91.00601929552414,-100.0,-44.00335980464006,-70.01043680796708,-100.0,-87.96934997903963,767.9742504,1886.667903,9.0,1
3836,-81.97932960590443,-84.9426460769232,-88.97824665689147,-100.0,-45.015657261964705,-72.91653912279885,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3837,-76.99106727182642,-83.95029917789249,-87.00898151536812,-100.0,-42.97928215504818,-70.01302012574872,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3838,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.08855764149192,767.9742504,1886.667903,9.0,1
3839,-75.94339727257477,-85.00494062289063,-86.94726966655548,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3840,-100.0,-100.0,-100.0,-100.0,-41.998882443820705,-67.99230859440486,-100.0,-80.02051950471959,767.9742504,1886.667903,9.0,1
3841,-73.00301008355086,-86.01741241599747,-86.02662981969974,-100.0,-39.967583782782214,-64.98503382660226,-100.0,-81.03655987438718,767.9742504,1886.667903,9.0,1
3842,-77.0077623961015,-85.97652940189514,-90.99468544768091,-100.0,-38.97915612425507,-65.9372154977645,-100.0,-80.98296547106004,767.9742504,1886.667903,9.0,1
3843,-79.98107258337981,-85.98959941077419,-91.97543531848167,-100.0,-35.019524889282316,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3844,-100.0,-100.0,-100.0,-100.0,-35.02571970460594,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3845,-100.0,-100.0,-100.0,-100.0,-100.0,-68.93550802691574,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3846,-100.0,-84.00835856572246,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3847,-100.0,-100.0,-100.0,-88.99294501402971,-40.97817683299901,-67.95512520059151,-76.08835905675792,-100.0,767.9742504,1886.667903,9.0,1
3848,-82.03901004805546,-82.12047454362875,-93.01699284407147,-88.05479511259638,-42.95291522747553,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3849,-100.0,-82.99884461408985,-89.00674091595167,-88.00337442812227,-42.940237168073836,-75.05132134353293,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3850,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0336850875915,-79.97457468131998,767.9742504,1886.667903,9.0,1
3851,-77.02873133565268,-84.02665262614276,-89.10232965353785,-90.01477130401342,-39.960490976771965,-72.9887902595625,-75.9422738944373,-80.03210654681334,767.9742504,1886.667903,9.0,1
3852,-75.95157066813603,-84.07221811641087,-89.9090525909047,-88.92307840520313,-39.04250382178464,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3853,-100.0,-100.0,-100.0,-88.99272445419665,-38.05217564257002,-70.92740276482704,-76.04825670339919,-86.98816798443255,767.9742504,1886.667903,9.0,1
3854,-100.0,-86.99864343405692,-87.99161233922062,-89.98957993687823,-41.04981476925126,-70.03211559184598,-75.92033115982773,-87.00529975672269,767.9742504,1886.667903,9.0,1
3855,-84.04934132240048,-86.96663859757838,-87.00628976734882,-90.00231372258187,-40.975040726150354,-70.01639408590314,-75.99901076349688,-86.9710709015562,767.9742504,1886.667903,9.0,1
3856,-83.99233090097886,-87.08243803371612,-87.01567922007555,-90.0618909113933,-41.058242051046676,-69.98956150090606,-76.06211976551117,-86.86890734647554,767.9742504,1886.667903,9.0,1
3857,-84.03507287603371,-86.99027859833511,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3858,-84.0391072737609,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3859,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.00672654911462,767.9742504,1886.667903,9.0,1
3860,-100.0,-87.02471810316257,-86.91634436403618,-90.03727458037653,-41.01940398570214,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3861,-100.0,-100.0,-100.0,-100.0,-100.0,-69.92021743022471,-75.97422294704694,-100.0,767.9742504,1886.667903,9.0,1
3862,-100.0,-86.97674715376678,-100.0,-89.96542762953545,-40.98350625069214,-69.96423039442375,-75.97704695605897,-100.0,767.9742504,1886.667903,9.0,1
3863,-100.0,-87.04964262920797,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3864,-100.0,-86.9995762261829,-100.0,-89.97505700357098,-41.008812704103974,-69.99231615560961,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3865,-100.0,-86.94724282737171,-100.0,-89.97894672134879,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3866,-100.0,-87.05828296991584,-100.0,-89.9300526414083,-40.95125548502045,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3867,-100.0,-87.05298735677441,-100.0,-89.91239488446807,-41.00815294989151,-69.97393442376595,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3868,-100.0,-86.86702226787213,-100.0,-90.10363537479631,-41.027423483076625,-70.03540445605825,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3869,-100.0,-86.97253218410658,-100.0,-89.9636619520034,-41.044810398966106,-69.97824631209022,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3870,-100.0,-87.04554439280906,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
3871,-66.06038431234013,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3872,-65.93356787956414,-100.0,-100.0,-100.0,-35.00560303652641,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3873,-65.87634085975237,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3874,-65.96076850386804,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3875,-100.0,-100.0,-100.0,-100.0,-34.92348665392446,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3876,-65.97516923648973,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3877,-100.0,-100.0,-87.09128372177456,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3878,-65.91419268006086,-100.0,-86.9230549431873,-100.0,-35.02359368699404,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3879,-65.98131332027573,-100.0,-87.06588785546766,-90.98465743687167,-35.014158564065404,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3880,-100.0,-100.0,-100.0,-91.05777372352459,-34.93030954719997,-81.02082178533716,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3881,-65.9405299166579,-100.0,-87.03184148272376,-90.96254093272637,-34.934566895220605,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3882,-100.0,-100.0,-86.95991324958976,-90.98553140711863,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3883,-100.0,-100.0,-86.98355380297203,-90.99528455271809,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3884,-65.96830110046515,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3885,-100.0,-100.0,-100.0,-100.0,-34.993366628799855,-80.99935105260656,-85.05104524595058,-100.0,1083.644652,1891.379468,9.0,1
3886,-100.0,-84.99686112233499,-86.99045872514746,-91.04567291429775,-34.95944315021441,-81.0123242892983,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3887,-66.07141567736353,-84.97442967552465,-86.97501246187703,-91.02727124767738,-35.012410905818626,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3888,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.050956362856,-100.0,1083.644652,1891.379468,9.0,1
3889,-65.96088218778003,-85.00905660209777,-87.00321764874863,-90.9953379124509,-35.02059775361043,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3890,-67.91548704178989,-85.00923747650621,-87.05521432947825,-87.02378997052239,-33.96440938966993,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3891,-68.02351472141841,-85.04630498853837,-86.93555694270572,-87.08318707170777,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3892,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.01713042821336,-100.0,1083.644652,1891.379468,9.0,1
3893,-64.96259135598328,-85.0272935119269,-87.0927952620087,-87.04621078990834,-34.93940772814161,-77.06344793780937,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3894,-100.0,-100.0,-86.95164407504805,-85.92194991074595,-35.05043336304024,-76.97152367912112,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3895,-64.99740484116359,-85.01953904534092,-86.89528901010549,-85.89311462184757,-35.02085133284687,-75.96160063434597,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3896,-100.0,-100.0,-100.0,-100.0,-100.0,-75.02801820921485,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3897,-65.98197687632856,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3898,-100.0,-100.0,-100.0,-85.99019676648327,-33.109796009060865,-75.01520762146227,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3899,-100.0,-100.0,-100.0,-100.0,-100.0,-76.02312679905812,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3900,-100.0,-85.0061143962934,-86.91767821943834,-86.02044522550415,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3901,-66.9814577160387,-84.88468273772048,-87.04211609646192,-86.00158629391204,-35.00535765347498,-76.00352099603914,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3902,-65.00197525855879,-85.02016977628388,-86.95464517975195,-86.02914887453423,-34.01448415470333,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
3903,-100.0,-100.0,-100.0,-100.0,-100.0,-78.99707921818077,-100.0,-100.0,1083.644652,1891.379468,9.0,1
